1,FitnessArticleFormula,Greedy,17,52,600,26685,12414,11872,112418859,1000,7818,110839820,0,0,0,0,3374,48692,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,53,600,44212,10903,10485,106266039,1010,6196,105413271,0,0,0,0,3422,50028,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,54,600,26763,11186,11605,86935756,1209,5194,86552092,0,0,0,0,3187,51215,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,55,600,20229,7594,12159,77417831,1428,6204,76297945,0,0,0,0,2914,52595,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,56,600,23413,9989,11275,62938438,1945,6089,62170259,0,0,0,0,2605,54143,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,57,600,17114,4872,11386,56390457,2427,5976,55812910,0,0,0,0,2352,56098,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,58,600,10947,4101,11159,50171059,1957,5055,49279171,0,0,0,0,2574,57424,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,59,600,8604,3354,11137,39376379,1461,5840,38680286,0,0,0,0,2836,58783,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,60,600,8656,3832,11478,37175398,1139,4898,36608620,0,0,0,0,2953,59967,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,61,600,6843,3498,11255,27362655,1317,4155,26925059,0,0,0,0,3001,61055,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,62,600,5532,2347,11733,22626614,1406,4795,22207436,0,0,0,0,3048,62246,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,63,600,5094,2489,11348,17171177,1527,5069,16868821,0,0,0,0,3050,63205,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,64,600,2095,720,12146,8612120,1456,2193,8447999,0,0,0,0,2911,64400,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,65,600,1652,538,11354,4905210,1652,2088,4785764,0,0,0,0,3001,65494,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,66,600,724,162,11893,2415369,1106,1212,2384413,0,0,0,0,2958,66908,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,67,600,822,128,11301,877677,1077,1321,854790,0,0,0,0,3029,66781,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,68,600,232,41,11465,350841,426,434,336961,0,0,0,0,3028,67015,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,69,600,179,36,11992,217721,403,618,213308,0,0,0,0,2965,67687,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,70,600,220,40,11942,231513,386,634,224683,0,0,0,0,2894,67834,600,TRUE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,71,600,184,42,12045,174690,264,694,169886,0,0,0,0,2860,67998,600,TRUE,TRUE,FALSE
