runId,found,totalTimeMs,fitness,heuristic,nbWires,nbComparators,SUBSUMPTION,FITNESS_RANDOM,VARIANCE_RANDOM
5,1,30064,FitnessBad0,Greedy,15,56,true,false,false
5,1,33737,FitnessBad0,Greedy,16,60,true,false,false
6,1,0,FitnessBad0,Greedy,8,19,true,false,false
6,1,128,FitnessBad0,Greedy,9,25,true,false,false
6,0,742,FitnessBad0,Greedy,10,29,true,false,false
6,1,2451,FitnessBad0,Greedy,11,35,true,false,false
6,1,3137,FitnessBad0,Greedy,12,39,true,false,false
6,1,9652,FitnessBad0,Greedy,13,45,true,false,false
6,1,14178,FitnessBad0,Greedy,14,51,true,false,false
6,1,30527,FitnessBad0,Greedy,15,56,true,false,false
6,1,34091,FitnessBad0,Greedy,16,60,true,false,false
7,1,6,FitnessBad0,Greedy,8,19,true,false,false
7,1,133,FitnessBad0,Greedy,9,25,true,false,false
7,0,719,FitnessBad0,Greedy,10,29,true,false,false
7,1,2390,FitnessBad0,Greedy,11,35,true,false,false
7,1,3118,FitnessBad0,Greedy,12,39,true,false,false
7,1,9736,FitnessBad0,Greedy,13,45,true,false,false
7,1,14098,FitnessBad0,Greedy,14,51,true,false,false
7,1,30418,FitnessBad0,Greedy,15,56,true,false,false
7,1,33686,FitnessBad0,Greedy,16,60,true,false,false
8,1,0,FitnessBad0,Greedy,8,19,true,false,false
8,1,144,FitnessBad0,Greedy,9,25,true,false,false
8,0,731,FitnessBad0,Greedy,10,29,true,false,false
8,1,2458,FitnessBad0,Greedy,11,35,true,false,false
8,1,3168,FitnessBad0,Greedy,12,39,true,false,false
8,1,9628,FitnessBad0,Greedy,13,45,true,false,false
8,1,14424,FitnessBad0,Greedy,14,51,true,false,false
8,1,30265,FitnessBad0,Greedy,15,56,true,false,false
8,1,34302,FitnessBad0,Greedy,16,60,true,false,false
9,1,0,FitnessBad0,Greedy,8,19,true,false,false
9,1,129,FitnessBad0,Greedy,9,25,true,false,false
9,0,753,FitnessBad0,Greedy,10,29,true,false,false
9,1,2464,FitnessBad0,Greedy,11,35,true,false,false
9,1,3082,FitnessBad0,Greedy,12,39,true,false,false
9,1,9469,FitnessBad0,Greedy,13,45,true,false,false
9,1,14525,FitnessBad0,Greedy,14,51,true,false,false
9,1,33583,FitnessBad0,Greedy,15,56,true,false,false
9,1,37489,FitnessBad0,Greedy,16,60,true,false,false
10,1,13,FitnessBad0,Greedy,8,19,true,false,false
10,1,143,FitnessBad0,Greedy,9,25,true,false,false
10,0,759,FitnessBad0,Greedy,10,29,true,false,false
10,1,2392,FitnessBad0,Greedy,11,35,true,false,false
10,1,3124,FitnessBad0,Greedy,12,39,true,false,false
10,1,9539,FitnessBad0,Greedy,13,45,true,false,false
10,1,14307,FitnessBad0,Greedy,14,51,true,false,false
10,1,30745,FitnessBad0,Greedy,15,56,true,false,false
10,1,33814,FitnessBad0,Greedy,16,60,true,false,false
11,1,6,FitnessBad0,Greedy,8,19,true,false,false
11,1,130,FitnessBad0,Greedy,9,25,true,false,false
11,0,695,FitnessBad0,Greedy,10,29,true,false,false
11,1,2417,FitnessBad0,Greedy,11,35,true,false,false
11,1,3097,FitnessBad0,Greedy,12,39,true,false,false
11,1,9465,FitnessBad0,Greedy,13,45,true,false,false
11,1,14278,FitnessBad0,Greedy,14,51,true,false,false
11,1,30213,FitnessBad0,Greedy,15,56,true,false,false
11,1,34272,FitnessBad0,Greedy,16,60,true,false,false
12,1,7,FitnessBad0,Greedy,8,19,true,false,false
12,1,124,FitnessBad0,Greedy,9,25,true,false,false
12,0,738,FitnessBad0,Greedy,10,29,true,false,false
12,1,2465,FitnessBad0,Greedy,11,35,true,false,false
12,1,3056,FitnessBad0,Greedy,12,39,true,false,false
12,1,9533,FitnessBad0,Greedy,13,45,true,false,false
12,1,14310,FitnessBad0,Greedy,14,51,true,false,false
12,1,30244,FitnessBad0,Greedy,15,56,true,false,false
12,1,34492,FitnessBad0,Greedy,16,60,true,false,false
13,1,5,FitnessBad0,Greedy,8,19,true,false,false
13,1,149,FitnessBad0,Greedy,9,25,true,false,false
13,0,754,FitnessBad0,Greedy,10,29,true,false,false
13,1,2530,FitnessBad0,Greedy,11,35,true,false,false
13,1,3218,FitnessBad0,Greedy,12,39,true,false,false
13,1,9545,FitnessBad0,Greedy,13,45,true,false,false
13,1,14575,FitnessBad0,Greedy,14,51,true,false,false
13,1,30238,FitnessBad0,Greedy,15,56,true,false,false
13,1,33992,FitnessBad0,Greedy,16,60,true,false,false
14,1,6,FitnessBad0,Greedy,8,19,true,false,false
14,1,135,FitnessBad0,Greedy,9,25,true,false,false
14,0,723,FitnessBad0,Greedy,10,29,true,false,false
14,1,2449,FitnessBad0,Greedy,11,35,true,false,false
14,1,3268,FitnessBad0,Greedy,12,39,true,false,false
14,1,9723,FitnessBad0,Greedy,13,45,true,false,false
14,1,14594,FitnessBad0,Greedy,14,51,true,false,false
14,1,31183,FitnessBad0,Greedy,15,56,true,false,false
14,1,34646,FitnessBad0,Greedy,16,60,true,false,false
15,1,6,FitnessBad0,Greedy,8,19,true,false,false
15,1,133,FitnessBad0,Greedy,9,25,true,false,false
15,0,692,FitnessBad0,Greedy,10,29,true,false,false
15,1,2291,FitnessBad0,Greedy,11,35,true,false,false
15,1,2917,FitnessBad0,Greedy,12,39,true,false,false
15,1,9093,FitnessBad0,Greedy,13,45,true,false,false
15,1,13198,FitnessBad0,Greedy,14,51,true,false,false
15,1,30748,FitnessBad0,Greedy,15,56,true,false,false
15,1,34235,FitnessBad0,Greedy,16,60,true,false,false
16,1,8,FitnessBad0,Greedy,8,19,true,false,false
16,1,113,FitnessBad0,Greedy,9,25,true,false,false
16,0,730,FitnessBad0,Greedy,10,29,true,false,false
16,1,2476,FitnessBad0,Greedy,11,35,true,false,false
16,1,2918,FitnessBad0,Greedy,12,39,true,false,false
16,1,9006,FitnessBad0,Greedy,13,45,true,false,false
16,1,13625,FitnessBad0,Greedy,14,51,true,false,false
16,1,31145,FitnessBad0,Greedy,15,56,true,false,false
16,1,34338,FitnessBad0,Greedy,16,60,true,false,false
17,1,5,FitnessBad0,Greedy,8,19,true,false,false
17,1,120,FitnessBad0,Greedy,9,25,true,false,false
17,0,714,FitnessBad0,Greedy,10,29,true,false,false
17,1,2259,FitnessBad0,Greedy,11,35,true,false,false
17,1,2919,FitnessBad0,Greedy,12,39,true,false,false
17,1,8972,FitnessBad0,Greedy,13,45,true,false,false
17,1,13346,FitnessBad0,Greedy,14,51,true,false,false
17,1,30676,FitnessBad0,Greedy,15,56,true,false,false
17,1,34116,FitnessBad0,Greedy,16,60,true,false,false
18,1,0,FitnessBad0,Greedy,8,19,true,false,false
18,1,118,FitnessBad0,Greedy,9,25,true,false,false
18,0,711,FitnessBad0,Greedy,10,29,true,false,false
18,1,2257,FitnessBad0,Greedy,11,35,true,false,false
18,1,2918,FitnessBad0,Greedy,12,39,true,false,false
18,1,9036,FitnessBad0,Greedy,13,45,true,false,false
18,1,13193,FitnessBad0,Greedy,14,51,true,false,false
18,1,30342,FitnessBad0,Greedy,15,56,true,false,false
18,1,34845,FitnessBad0,Greedy,16,60,true,false,false
19,1,7,FitnessBad0,Greedy,8,19,true,false,false
19,1,142,FitnessBad0,Greedy,9,25,true,false,false
19,0,729,FitnessBad0,Greedy,10,29,true,false,false
19,1,2269,FitnessBad0,Greedy,11,35,true,false,false
19,1,2930,FitnessBad0,Greedy,12,39,true,false,false
19,1,9011,FitnessBad0,Greedy,13,45,true,false,false
19,1,14155,FitnessBad0,Greedy,14,51,true,false,false
19,1,40745,FitnessBad0,Greedy,15,56,true,false,false
19,1,47176,FitnessBad0,Greedy,16,60,true,false,false
20,1,11,FitnessBad0,Greedy,8,19,true,false,false
20,1,156,FitnessBad0,Greedy,9,25,true,false,false
20,0,794,FitnessBad0,Greedy,10,29,true,false,false
20,1,2903,FitnessBad0,Greedy,11,35,true,false,false
20,1,3618,FitnessBad0,Greedy,12,39,true,false,false
20,1,11252,FitnessBad0,Greedy,13,45,true,false,false
20,1,17922,FitnessBad0,Greedy,14,51,true,false,false
20,1,40690,FitnessBad0,Greedy,15,56,true,false,false
20,1,38614,FitnessBad0,Greedy,16,60,true,false,false
21,1,9,FitnessBad0,Greedy,8,19,true,false,false
21,1,157,FitnessBad0,Greedy,9,25,true,false,false
21,0,847,FitnessBad0,Greedy,10,29,true,false,false
21,1,2899,FitnessBad0,Greedy,11,35,true,false,false
21,1,3704,FitnessBad0,Greedy,12,39,true,false,false
21,1,11581,FitnessBad0,Greedy,13,45,true,false,false
21,1,17069,FitnessBad0,Greedy,14,51,true,false,false
21,1,37483,FitnessBad0,Greedy,15,56,true,false,false
21,1,46817,FitnessBad0,Greedy,16,60,true,false,false
22,1,10,FitnessBad0,Greedy,8,19,true,false,false
22,1,136,FitnessBad0,Greedy,9,25,true,false,false
22,0,780,FitnessBad0,Greedy,10,29,true,false,false
22,1,2858,FitnessBad0,Greedy,11,35,true,false,false
22,1,3655,FitnessBad0,Greedy,12,39,true,false,false
22,1,11553,FitnessBad0,Greedy,13,45,true,false,false
22,1,17706,FitnessBad0,Greedy,14,51,true,false,false
22,1,38353,FitnessBad0,Greedy,15,56,true,false,false
22,1,45067,FitnessBad0,Greedy,16,60,true,false,false
23,1,4,FitnessBad0,Greedy,8,19,true,false,false
23,1,170,FitnessBad0,Greedy,9,25,true,false,false
23,0,798,FitnessBad0,Greedy,10,29,true,false,false
23,1,2913,FitnessBad0,Greedy,11,35,true,false,false
23,1,3643,FitnessBad0,Greedy,12,39,true,false,false
23,1,11829,FitnessBad0,Greedy,13,45,true,false,false
23,1,18175,FitnessBad0,Greedy,14,51,true,false,false
23,1,37444,FitnessBad0,Greedy,15,56,true,false,false
23,1,47644,FitnessBad0,Greedy,16,60,true,false,false
24,1,9,FitnessBad0,Greedy,8,19,true,false,false
24,1,144,FitnessBad0,Greedy,9,25,true,false,false
24,0,973,FitnessBad0,Greedy,10,29,true,false,false
24,1,3451,FitnessBad0,Greedy,11,35,true,false,false
24,1,4002,FitnessBad0,Greedy,12,39,true,false,false
24,1,13280,FitnessBad0,Greedy,13,45,true,false,false
24,1,16831,FitnessBad0,Greedy,14,51,true,false,false
24,1,37455,FitnessBad0,Greedy,15,56,true,false,false
24,1,45500,FitnessBad0,Greedy,16,60,true,false,false
25,1,13,FitnessBad0,Greedy,8,19,true,false,false
25,1,156,FitnessBad0,Greedy,9,25,true,false,false
25,0,808,FitnessBad0,Greedy,10,29,true,false,false
25,1,3042,FitnessBad0,Greedy,11,35,true,false,false
25,1,3801,FitnessBad0,Greedy,12,39,true,false,false
25,1,12224,FitnessBad0,Greedy,13,45,true,false,false
25,1,19814,FitnessBad0,Greedy,14,51,true,false,false
25,1,39129,FitnessBad0,Greedy,15,56,true,false,false
25,1,43151,FitnessBad0,Greedy,16,60,true,false,false
26,1,6,FitnessBad0,Greedy,8,19,true,false,false
26,1,138,FitnessBad0,Greedy,9,25,true,false,false
26,0,767,FitnessBad0,Greedy,10,29,true,false,false
26,1,2610,FitnessBad0,Greedy,11,35,true,false,false
26,1,3628,FitnessBad0,Greedy,12,39,true,false,false
26,1,13560,FitnessBad0,Greedy,13,45,true,false,false
26,1,19470,FitnessBad0,Greedy,14,51,true,false,false
26,1,39315,FitnessBad0,Greedy,15,56,true,false,false
26,1,43655,FitnessBad0,Greedy,16,60,true,false,false
27,1,13,FitnessBad0,Greedy,8,19,true,false,false
27,1,153,FitnessBad0,Greedy,9,25,true,false,false
27,0,850,FitnessBad0,Greedy,10,29,true,false,false
27,1,2885,FitnessBad0,Greedy,11,35,true,false,false
27,1,3684,FitnessBad0,Greedy,12,39,true,false,false
27,1,11234,FitnessBad0,Greedy,13,45,true,false,false
27,1,19025,FitnessBad0,Greedy,14,51,true,false,false
27,1,45198,FitnessBad0,Greedy,15,56,true,false,false
27,1,44960,FitnessBad0,Greedy,16,60,true,false,false
28,1,8,FitnessBad0,Greedy,8,19,true,false,false
28,1,147,FitnessBad0,Greedy,9,25,true,false,false
28,0,846,FitnessBad0,Greedy,10,29,true,false,false
28,1,2884,FitnessBad0,Greedy,11,35,true,false,false
28,1,3562,FitnessBad0,Greedy,12,39,true,false,false
28,1,11440,FitnessBad0,Greedy,13,45,true,false,false
28,1,17910,FitnessBad0,Greedy,14,51,true,false,false
28,1,36681,FitnessBad0,Greedy,15,56,true,false,false
28,1,49477,FitnessBad0,Greedy,16,60,true,false,false
29,1,7,FitnessBad0,Greedy,8,19,true,false,false
29,1,127,FitnessBad0,Greedy,9,25,true,false,false
29,0,836,FitnessBad0,Greedy,10,29,true,false,false
29,1,2901,FitnessBad0,Greedy,11,35,true,false,false
29,1,3863,FitnessBad0,Greedy,12,39,true,false,false
29,1,11174,FitnessBad0,Greedy,13,45,true,false,false
29,1,14404,FitnessBad0,Greedy,14,51,true,false,false
29,1,32903,FitnessBad0,Greedy,15,56,true,false,false
29,1,44230,FitnessBad0,Greedy,16,60,true,false,false
30,1,8,FitnessBad0,Greedy,8,19,true,false,false
30,1,137,FitnessBad0,Greedy,9,25,true,false,false
30,0,787,FitnessBad0,Greedy,10,29,true,false,false
30,1,2916,FitnessBad0,Greedy,11,35,true,false,false
30,1,3742,FitnessBad0,Greedy,12,39,true,false,false
30,1,12056,FitnessBad0,Greedy,13,45,true,false,false
30,1,19677,FitnessBad0,Greedy,14,51,true,false,false
30,1,39479,FitnessBad0,Greedy,15,56,true,false,false
30,1,34478,FitnessBad0,Greedy,16,60,true,false,false
1,1,0,FitnessBad0,Greedy,8,19,true,false,false
1,1,116,FitnessBad0,Greedy,9,25,true,false,false
1,0,547,FitnessBad0,Greedy,10,29,true,false,false
1,1,1711,FitnessBad0,Greedy,11,35,true,false,false
1,1,2102,FitnessBad0,Greedy,12,39,true,false,false
1,1,6213,FitnessBad0,Greedy,13,45,true,false,false
1,1,9311,FitnessBad0,Greedy,14,51,true,false,false
1,1,22327,FitnessBad0,Greedy,15,56,true,false,false
1,1,25720,FitnessBad0,Greedy,16,60,true,false,false
2,1,0,FitnessBad0,Greedy,8,19,true,false,false
2,1,125,FitnessBad0,Greedy,9,25,true,false,false
2,0,501,FitnessBad0,Greedy,10,29,true,false,false
2,1,1686,FitnessBad0,Greedy,11,35,true,false,false
2,1,2095,FitnessBad0,Greedy,12,39,true,false,false
2,1,6152,FitnessBad0,Greedy,13,45,true,false,false
2,1,9634,FitnessBad0,Greedy,14,51,true,false,false
2,1,28306,FitnessBad0,Greedy,15,56,true,false,false
2,1,29034,FitnessBad0,Greedy,16,60,true,false,false
3,1,9,FitnessBad0,Greedy,8,19,true,false,false
3,1,130,FitnessBad0,Greedy,9,25,true,false,false
3,0,605,FitnessBad0,Greedy,10,29,true,false,false
3,1,2143,FitnessBad0,Greedy,11,35,true,false,false
3,1,2737,FitnessBad0,Greedy,12,39,true,false,false
3,1,8023,FitnessBad0,Greedy,13,45,true,false,false
3,1,13378,FitnessBad0,Greedy,14,51,true,false,false
3,1,32127,FitnessBad0,Greedy,15,56,true,false,false
3,1,36279,FitnessBad0,Greedy,16,60,true,false,false
4,1,11,FitnessBad0,Greedy,8,19,true,false,false
4,1,127,FitnessBad0,Greedy,9,25,true,false,false
4,0,590,FitnessBad0,Greedy,10,29,true,false,false
4,1,2015,FitnessBad0,Greedy,11,35,true,false,false
4,1,2448,FitnessBad0,Greedy,12,39,true,false,false
4,1,7371,FitnessBad0,Greedy,13,45,true,false,false
4,1,11436,FitnessBad0,Greedy,14,51,true,false,false
4,1,28158,FitnessBad0,Greedy,15,56,true,false,false
4,1,31732,FitnessBad0,Greedy,16,60,true,false,false
5,1,7,FitnessBad0,Greedy,8,19,true,false,false
5,1,117,FitnessBad0,Greedy,9,25,true,false,false
5,0,480,FitnessBad0,Greedy,10,29,true,false,false
5,1,1672,FitnessBad0,Greedy,11,35,true,false,false
5,1,2132,FitnessBad0,Greedy,12,39,true,false,false
5,1,6419,FitnessBad0,Greedy,13,45,true,false,false
5,1,11688,FitnessBad0,Greedy,14,51,true,false,false
5,1,30757,FitnessBad0,Greedy,15,56,true,false,false
5,1,35276,FitnessBad0,Greedy,16,60,true,false,false
6,1,9,FitnessBad0,Greedy,8,19,true,false,false
6,1,140,FitnessBad0,Greedy,9,25,true,false,false
6,0,650,FitnessBad0,Greedy,10,29,true,false,false
6,1,2169,FitnessBad0,Greedy,11,35,true,false,false
6,1,3057,FitnessBad0,Greedy,12,39,true,false,false
6,1,8554,FitnessBad0,Greedy,13,45,true,false,false
6,1,12376,FitnessBad0,Greedy,14,51,true,false,false
6,1,31091,FitnessBad0,Greedy,15,56,true,false,false
6,1,34971,FitnessBad0,Greedy,16,60,true,false,false
7,1,9,FitnessBad0,Greedy,8,19,true,false,false
7,1,126,FitnessBad0,Greedy,9,25,true,false,false
7,0,641,FitnessBad0,Greedy,10,29,true,false,false
7,1,2228,FitnessBad0,Greedy,11,35,true,false,false
7,1,2829,FitnessBad0,Greedy,12,39,true,false,false
7,1,8245,FitnessBad0,Greedy,13,45,true,false,false
7,1,10436,FitnessBad0,Greedy,14,51,true,false,false
7,1,27095,FitnessBad0,Greedy,15,56,true,false,false
7,1,26114,FitnessBad0,Greedy,16,60,true,false,false
8,1,10,FitnessBad0,Greedy,8,19,true,false,false
8,1,114,FitnessBad0,Greedy,9,25,true,false,false
8,0,534,FitnessBad0,Greedy,10,29,true,false,false
8,1,1576,FitnessBad0,Greedy,11,35,true,false,false
8,1,2095,FitnessBad0,Greedy,12,39,true,false,false
8,1,6372,FitnessBad0,Greedy,13,45,true,false,false
8,1,9681,FitnessBad0,Greedy,14,51,true,false,false
8,1,29332,FitnessBad0,Greedy,15,56,true,false,false
8,1,38331,FitnessBad0,Greedy,16,60,true,false,false
9,1,8,FitnessBad0,Greedy,8,19,true,false,false
9,1,153,FitnessBad0,Greedy,9,25,true,false,false
9,0,644,FitnessBad0,Greedy,10,29,true,false,false
9,1,2242,FitnessBad0,Greedy,11,35,true,false,false
9,1,2797,FitnessBad0,Greedy,12,39,true,false,false
9,1,9346,FitnessBad0,Greedy,13,45,true,false,false
9,1,13817,FitnessBad0,Greedy,14,51,true,false,false
9,1,32663,FitnessBad0,Greedy,15,56,true,false,false
9,1,29966,FitnessBad0,Greedy,16,60,true,false,false
10,1,8,FitnessBad0,Greedy,8,19,true,false,false
10,1,152,FitnessBad0,Greedy,9,25,true,false,false
10,0,880,FitnessBad0,Greedy,10,29,true,false,false
10,1,2475,FitnessBad0,Greedy,11,35,true,false,false
10,1,3151,FitnessBad0,Greedy,12,39,true,false,false
10,1,9476,FitnessBad0,Greedy,13,45,true,false,false
10,1,12943,FitnessBad0,Greedy,14,51,true,false,false
10,1,31819,FitnessBad0,Greedy,15,56,true,false,false
10,1,34637,FitnessBad0,Greedy,16,60,true,false,false
11,1,9,FitnessBad0,Greedy,8,19,true,false,false
11,1,127,FitnessBad0,Greedy,9,25,true,false,false
11,0,608,FitnessBad0,Greedy,10,29,true,false,false
11,1,2147,FitnessBad0,Greedy,11,35,true,false,false
11,1,2814,FitnessBad0,Greedy,12,39,true,false,false
11,1,7831,FitnessBad0,Greedy,13,45,true,false,false
11,1,12876,FitnessBad0,Greedy,14,51,true,false,false
11,1,28080,FitnessBad0,Greedy,15,56,true,false,false
11,1,38030,FitnessBad0,Greedy,16,60,true,false,false
12,1,12,FitnessBad0,Greedy,8,19,true,false,false
12,1,122,FitnessBad0,Greedy,9,25,true,false,false
12,0,605,FitnessBad0,Greedy,10,29,true,false,false
12,1,2130,FitnessBad0,Greedy,11,35,true,false,false
12,1,2741,FitnessBad0,Greedy,12,39,true,false,false
12,1,8049,FitnessBad0,Greedy,13,45,true,false,false
12,1,12680,FitnessBad0,Greedy,14,51,true,false,false
12,1,26248,FitnessBad0,Greedy,15,56,true,false,false
12,1,25592,FitnessBad0,Greedy,16,60,true,false,false
13,1,6,FitnessBad0,Greedy,8,19,true,false,false
13,1,120,FitnessBad0,Greedy,9,25,true,false,false
13,0,640,FitnessBad0,Greedy,10,29,true,false,false
13,1,2145,FitnessBad0,Greedy,11,35,true,false,false
13,1,2737,FitnessBad0,Greedy,12,39,true,false,false
13,1,8116,FitnessBad0,Greedy,13,45,true,false,false
13,1,12371,FitnessBad0,Greedy,14,51,true,false,false
13,1,32501,FitnessBad0,Greedy,15,56,true,false,false
13,1,34160,FitnessBad0,Greedy,16,60,true,false,false
14,1,12,FitnessBad0,Greedy,8,19,true,false,false
14,1,151,FitnessBad0,Greedy,9,25,true,false,false
14,0,687,FitnessBad0,Greedy,10,29,true,false,false
14,1,2110,FitnessBad0,Greedy,11,35,true,false,false
14,1,2805,FitnessBad0,Greedy,12,39,true,false,false
14,1,8078,FitnessBad0,Greedy,13,45,true,false,false
14,1,10800,FitnessBad0,Greedy,14,51,true,false,false
14,1,24509,FitnessBad0,Greedy,15,56,true,false,false
14,1,24987,FitnessBad0,Greedy,16,60,true,false,false
15,1,5,FitnessBad0,Greedy,8,19,true,false,false
15,1,98,FitnessBad0,Greedy,9,25,true,false,false
15,0,510,FitnessBad0,Greedy,10,29,true,false,false
15,1,1692,FitnessBad0,Greedy,11,35,true,false,false
15,1,2223,FitnessBad0,Greedy,12,39,true,false,false
15,1,6398,FitnessBad0,Greedy,13,45,true,false,false
15,1,9971,FitnessBad0,Greedy,14,51,true,false,false
15,1,22123,FitnessBad0,Greedy,15,56,true,false,false
15,1,25029,FitnessBad0,Greedy,16,60,true,false,false
16,1,7,FitnessBad0,Greedy,8,19,true,false,false
16,1,96,FitnessBad0,Greedy,9,25,true,false,false
16,0,494,FitnessBad0,Greedy,10,29,true,false,false
16,1,1796,FitnessBad0,Greedy,11,35,true,false,false
16,1,2140,FitnessBad0,Greedy,12,39,true,false,false
16,1,6411,FitnessBad0,Greedy,13,45,true,false,false
16,1,9748,FitnessBad0,Greedy,14,51,true,false,false
16,1,22499,FitnessBad0,Greedy,15,56,true,false,false
16,1,25103,FitnessBad0,Greedy,16,60,true,false,false
17,1,6,FitnessBad0,Greedy,8,19,true,false,false
17,1,104,FitnessBad0,Greedy,9,25,true,false,false
17,0,509,FitnessBad0,Greedy,10,29,true,false,false
17,1,1763,FitnessBad0,Greedy,11,35,true,false,false
17,1,2167,FitnessBad0,Greedy,12,39,true,false,false
17,1,6415,FitnessBad0,Greedy,13,45,true,false,false
17,1,9792,FitnessBad0,Greedy,14,51,true,false,false
17,1,22447,FitnessBad0,Greedy,15,56,true,false,false
17,1,25155,FitnessBad0,Greedy,16,60,true,false,false
18,1,11,FitnessBad0,Greedy,8,19,true,false,false
18,1,133,FitnessBad0,Greedy,9,25,true,false,false
18,0,521,FitnessBad0,Greedy,10,29,true,false,false
18,1,1775,FitnessBad0,Greedy,11,35,true,false,false
18,1,2092,FitnessBad0,Greedy,12,39,true,false,false
18,1,6387,FitnessBad0,Greedy,13,45,true,false,false
18,1,9668,FitnessBad0,Greedy,14,51,true,false,false
18,1,29682,FitnessBad0,Greedy,15,56,true,false,false
18,1,30059,FitnessBad0,Greedy,16,60,true,false,false
19,1,7,FitnessBad0,Greedy,8,19,true,false,false
19,1,104,FitnessBad0,Greedy,9,25,true,false,false
19,0,509,FitnessBad0,Greedy,10,29,true,false,false
19,1,1640,FitnessBad0,Greedy,11,35,true,false,false
19,1,2205,FitnessBad0,Greedy,12,39,true,false,false
19,1,6463,FitnessBad0,Greedy,13,45,true,false,false
19,1,10025,FitnessBad0,Greedy,14,51,true,false,false
19,1,24364,FitnessBad0,Greedy,15,56,true,false,false
19,1,26768,FitnessBad0,Greedy,16,60,true,false,false
20,1,5,FitnessBad0,Greedy,8,19,true,false,false
20,1,98,FitnessBad0,Greedy,9,25,true,false,false
20,0,506,FitnessBad0,Greedy,10,29,true,false,false
20,1,1703,FitnessBad0,Greedy,11,35,true,false,false
20,1,2208,FitnessBad0,Greedy,12,39,true,false,false
20,1,6314,FitnessBad0,Greedy,13,45,true,false,false
20,1,9808,FitnessBad0,Greedy,14,51,true,false,false
20,1,23658,FitnessBad0,Greedy,15,56,true,false,false
20,1,25930,FitnessBad0,Greedy,16,60,true,false,false
21,1,6,FitnessBad0,Greedy,8,19,true,false,false
21,1,98,FitnessBad0,Greedy,9,25,true,false,false
21,0,514,FitnessBad0,Greedy,10,29,true,false,false
21,1,1787,FitnessBad0,Greedy,11,35,true,false,false
21,1,2314,FitnessBad0,Greedy,12,39,true,false,false
21,1,6956,FitnessBad0,Greedy,13,45,true,false,false
21,1,9995,FitnessBad0,Greedy,14,51,true,false,false
21,1,25970,FitnessBad0,Greedy,15,56,true,false,false
21,1,26662,FitnessBad0,Greedy,16,60,true,false,false
22,1,5,FitnessBad0,Greedy,8,19,true,false,false
22,1,115,FitnessBad0,Greedy,9,25,true,false,false
22,0,514,FitnessBad0,Greedy,10,29,true,false,false
22,1,1746,FitnessBad0,Greedy,11,35,true,false,false
22,1,2048,FitnessBad0,Greedy,12,39,true,false,false
22,1,6228,FitnessBad0,Greedy,13,45,true,false,false
22,1,9366,FitnessBad0,Greedy,14,51,true,false,false
22,1,22967,FitnessBad0,Greedy,15,56,true,false,false
22,1,26090,FitnessBad0,Greedy,16,60,true,false,false
23,1,11,FitnessBad0,Greedy,8,19,true,false,false
23,1,120,FitnessBad0,Greedy,9,25,true,false,false
23,0,538,FitnessBad0,Greedy,10,29,true,false,false
23,1,1788,FitnessBad0,Greedy,11,35,true,false,false
23,1,2195,FitnessBad0,Greedy,12,39,true,false,false
23,1,6520,FitnessBad0,Greedy,13,45,true,false,false
23,1,10138,FitnessBad0,Greedy,14,51,true,false,false
23,1,24006,FitnessBad0,Greedy,15,56,true,false,false
23,1,27154,FitnessBad0,Greedy,16,60,true,false,false
24,1,12,FitnessBad0,Greedy,8,19,true,false,false
24,1,134,FitnessBad0,Greedy,9,25,true,false,false
24,0,716,FitnessBad0,Greedy,10,29,true,false,false
24,1,2604,FitnessBad0,Greedy,11,35,true,false,false
24,1,2452,FitnessBad0,Greedy,12,39,true,false,false
24,1,6665,FitnessBad0,Greedy,13,45,true,false,false
24,1,9945,FitnessBad0,Greedy,14,51,true,false,false
24,1,22423,FitnessBad0,Greedy,15,56,true,false,false
24,1,25353,FitnessBad0,Greedy,16,60,true,false,false
25,1,6,FitnessBad0,Greedy,8,19,true,false,false
25,1,115,FitnessBad0,Greedy,9,25,true,false,false
25,0,508,FitnessBad0,Greedy,10,29,true,false,false
25,1,1666,FitnessBad0,Greedy,11,35,true,false,false
25,1,2094,FitnessBad0,Greedy,12,39,true,false,false
25,1,6387,FitnessBad0,Greedy,13,45,true,false,false
25,1,12912,FitnessBad0,Greedy,14,51,true,false,false
25,1,35897,FitnessBad0,Greedy,15,56,true,false,false
25,1,37410,FitnessBad0,Greedy,16,60,true,false,false
26,1,11,FitnessBad0,Greedy,8,19,true,false,false
26,1,120,FitnessBad0,Greedy,9,25,true,false,false
26,0,590,FitnessBad0,Greedy,10,29,true,false,false
26,1,2033,FitnessBad0,Greedy,11,35,true,false,false
26,1,2820,FitnessBad0,Greedy,12,39,true,false,false
26,1,7712,FitnessBad0,Greedy,13,45,true,false,false
26,1,11592,FitnessBad0,Greedy,14,51,true,false,false
26,1,31984,FitnessBad0,Greedy,15,56,true,false,false
26,1,34189,FitnessBad0,Greedy,16,60,true,false,false
27,1,8,FitnessBad0,Greedy,8,19,true,false,false
27,1,122,FitnessBad0,Greedy,9,25,true,false,false
27,0,598,FitnessBad0,Greedy,10,29,true,false,false
27,1,2142,FitnessBad0,Greedy,11,35,true,false,false
27,1,2768,FitnessBad0,Greedy,12,39,true,false,false
27,1,8030,FitnessBad0,Greedy,13,45,true,false,false
27,1,12954,FitnessBad0,Greedy,14,51,true,false,false
27,1,36533,FitnessBad0,Greedy,15,56,true,false,false
